data;hora;temperatura interna;temperatura externa;temperatura relativa;sinal de controle
3/9/2021;16:41:41;58.187500;27.820000;46.000000;-100
3/9/2021;16:41:43;57.500000;27.830000;46.000000;-100
3/9/2021;16:41:45;57.500000;27.830000;46.000000;-100
3/9/2021;16:41:47;57.500000;27.840000;46.000000;-100
3/9/2021;16:41:49;57.187500;27.840000;46.000000;-100
3/9/2021;16:41:51;57.187500;27.840000;46.000000;-100
3/9/2021;16:41:53;56.500000;27.840000;46.000000;-100
3/9/2021;16:41:55;56.500000;27.860001;46.000000;-100
3/9/2021;16:41:57;55.812500;27.860001;46.000000;-100
3/9/2021;16:41:59;55.812500;27.860001;46.000000;-100
3/9/2021;16:42:1;55.500000;27.860001;46.000000;-100
3/9/2021;16:42:3;55.500000;27.850000;46.000000;-100
3/9/2021;16:42:5;54.687500;27.850000;46.000000;-100
3/9/2021;16:42:7;54.687500;27.860001;46.000000;-100
3/9/2021;16:42:9;54.000000;27.860001;46.000000;-100
3/9/2021;16:42:11;54.000000;27.860001;46.000000;-100
3/9/2021;16:42:13;53.687500;27.850000;46.000000;-100
3/9/2021;16:42:15;53.687500;27.850000;46.000000;-100
3/9/2021;16:42:17;52.937500;27.870001;46.000000;-100
3/9/2021;16:42:19;52.937500;27.870001;46.000000;-100
3/9/2021;16:42:21;52.312500;27.860001;46.000000;-100
3/9/2021;16:42:23;52.312500;27.860001;46.000000;-100
3/9/2021;16:42:25;51.937500;27.860001;46.000000;-100
3/9/2021;16:42:27;51.937500;27.860001;46.000000;-100
3/9/2021;16:42:29;51.312500;27.860001;46.000000;-100
3/9/2021;16:42:31;51.312500;27.860001;46.000000;-100
3/9/2021;16:42:33;50.937500;27.860001;46.000000;-100
3/9/2021;16:42:35;50.937500;27.860001;46.000000;-100
3/9/2021;16:42:37;50.937500;27.850000;46.000000;-100
3/9/2021;16:42:39;50.312500;27.850000;46.000000;-100
3/9/2021;16:42:41;50.312500;27.850000;46.000000;-100
3/9/2021;16:42:43;49.687500;27.850000;46.000000;-100
3/9/2021;16:42:45;49.687500;19.580000;46.000000;-100
3/9/2021;16:42:47;49.375000;19.580000;46.000000;-100
3/9/2021;16:42:49;49.375000;27.840000;46.000000;-100
3/9/2021;16:42:51;48.750000;27.840000;46.000000;-100
3/9/2021;16:42:53;48.750000;27.840000;46.000000;-100
3/9/2021;16:42:55;48.125000;27.840000;46.000000;-100
3/9/2021;16:42:57;48.125000;27.840000;46.000000;-100
3/9/2021;16:42:59;47.875000;27.840000;46.000000;-100
3/9/2021;16:43:1;47.875000;27.840000;46.000000;-100
